1,1,4
1,2,0
1,3,2
1,4,2
1,5,3
1,6,4
1,7,2
1,8,3
1,9,3
1,10,4
2,1,0
2,2,0
2,3,2
2,4,1
2,5,1
2,6,4
2,7,2
2,8,1
2,9,2
2,10,0
3,1,2
3,2,2
3,3,2
3,4,2
3,5,2
3,6,2
3,7,2
3,8,2
3,9,2
3,10,2
4,1,3
4,2,2
4,3,2
4,4,2
4,5,2
4,6,4
4,7,2
4,8,2
4,9,2
4,10,2
5,1,0
5,2,2
5,3,2
5,4,2
5,5,2
5,6,0
5,7,2
5,8,2
5,9,2
5,10,2
6,1,0
6,2,0
6,3,2
6,4,1
6,5,0
6,6,0
6,7,2
6,8,2
6,9,1
6,10,1
7,1,3
7,2,2
7,3,2
7,4,2
7,5,2
7,6,2
7,7,2
7,8,2
7,9,1
7,10,2
8,1,1
8,2,0
8,3,2
8,4,2
8,5,2
8,6,2
8,7,2
8,8,2
8,9,3
8,10,3
9,1,3
9,2,2
9,3,2
9,4,2
9,5,1
9,6,0
9,7,2
9,8,2
9,9,1
9,10,2
10,1,1
10,2,0
10,3,2
10,4,0
10,5,4
10,6,1
10,7,2
10,8,2
10,9,1
10,10,1
11,1,0
11,2,0
11,3,2
11,4,0
11,5,2
11,6,1
11,7,2
11,8,0
11,9,1
11,10,1
12,1,4
12,2,4
12,3,2
12,4,2
12,5,3
12,6,4
12,7,2
12,8,2
12,9,2
12,10,3
13,1,3
13,2,2
13,3,2
13,4,2
13,5,2
13,6,2
13,7,2
13,8,2
13,9,1
13,10,2
14,1,3
14,2,2
14,3,2
14,4,2
14,5,3
14,6,2
14,7,2
14,8,2
14,9,1
14,10,2
15,1,0
15,2,0
15,3,2
15,4,1
15,5,0
15,6,2
15,7,2
15,8,2
15,9,2
15,10,3
16,1,3
16,2,2
16,3,2
16,4,2
16,5,2
16,6,4
16,7,2
16,8,2
16,9,1
16,10,2
17,1,4
17,2,4
17,3,2
17,4,2
17,5,3
17,6,4
17,7,2
17,8,3
17,9,3
17,10,3
18,1,4
18,2,2
18,3,2
18,4,4
18,5,2
18,6,2
18,7,2
18,8,3
18,9,3
18,10,4
19,1,0
19,2,0
19,3,2
19,4,0
19,5,0
19,6,1
19,7,3
19,8,0
19,9,1
19,10,4
20,1,4
20,2,2
20,3,2
20,4,2
20,5,2
20,6,2
20,7,2
20,8,3
20,9,2
20,10,4
21,2,2
21,11,2
21,12,2
21,13,2
21,14,2
21,15,2
21,16,2
21,17,2
21,18,2
21,4,2
22,2,2
22,11,0
22,12,3
22,13,1
22,14,2
22,15,1
22,16,1
22,17,3
22,18,0
22,4,4
23,2,2
23,11,1
23,12,1
23,13,1
23,14,2
23,15,1
23,16,2
23,17,2
23,18,1
23,4,2
24,2,2
24,11,2
24,12,2
24,13,1
24,14,2
24,15,2
24,16,1
24,17,2
24,18,2
24,4,2
25,2,2
25,11,2
25,12,2
25,13,3
25,14,2
25,15,3
25,16,2
25,17,2
25,18,2
25,4,2
26,2,2
26,11,2
26,12,2
26,13,3
26,14,2
26,15,2
26,16,2
26,17,2
26,18,2
26,4,2
27,2,2
27,11,4
27,12,3
27,13,2
27,14,3
27,15,2
27,16,2
27,17,2
27,18,4
27,4,3
28,2,2
28,11,2
28,12,2
28,13,1
28,14,2
28,15,3
28,16,2
28,17,2
28,18,2
28,4,3
29,2,0
29,11,1
29,12,3
29,13,0
29,14,2
29,15,4
29,16,3
29,17,0
29,18,2
29,4,0
30,2,2
30,11,2
30,12,2
30,13,3
30,14,3
30,15,3
30,16,2
30,17,1
30,18,4
30,4,2
31,2,2
31,11,2
31,12,3
31,13,3
31,14,2
31,15,2
31,16,3
31,17,2
31,18,4
31,4,2
32,2,2
32,11,2
32,12,2
32,13,0
32,14,2
32,15,1
32,16,1
32,17,2
32,18,2
32,4,2
33,2,2
33,11,4
33,12,2
33,13,3
33,14,2
33,15,2
33,16,1
33,17,2
33,18,4
33,4,2
34,2,2
34,11,3
34,12,2
34,13,1
34,14,2
34,15,3
34,16,1
34,17,2
34,18,2
34,4,1
35,2,2
35,11,3
35,12,2
35,13,3
35,14,0
35,15,4
35,16,2
35,17,2
35,18,4
35,4,2
36,2,4
36,11,4
36,12,2
36,13,2
36,14,2
36,15,3
36,16,4
36,17,3
36,18,4
36,4,3
37,2,2
37,11,2
37,12,2
37,13,2
37,14,2
37,15,2
37,16,2
37,17,2
37,18,2
37,4,2
38,2,2
38,11,2
38,12,2
38,13,1
38,14,1
38,15,1
38,16,1
38,17,2
38,18,2
38,4,0
39,2,2
39,11,2
39,12,2
39,13,4
39,14,2
39,15,2
39,16,2
39,17,3
39,18,4
39,4,2
40,2,0
40,11,1
40,12,2
40,13,0
40,14,2
40,15,0
40,16,1
40,17,2
40,18,2
40,4,2
41,2,2
41,12,2
41,19,4
41,20,2
41,21,2
41,22,2
41,23,2
41,24,2
41,25,2
41,26,4
42,2,2
42,12,1
42,19,2
42,20,1
42,21,2
42,22,2
42,23,2
42,24,2
42,25,2
42,26,1
43,2,2
43,12,2
43,19,2
43,20,2
43,21,2
43,22,2
43,23,2
43,24,2
43,25,3
43,26,1
44,2,2
44,12,3
44,19,2
44,20,2
44,21,2
44,22,2
44,23,3
44,24,2
44,25,2
44,26,4
45,2,2
45,12,1
45,19,2
45,20,1
45,21,2
45,22,2
45,23,2
45,24,1
45,25,2
45,26,3
46,2,0
46,12,3
46,19,0
46,20,0
46,21,0
46,22,2
46,23,1
46,24,0
46,25,3
46,26,1
47,2,2
47,12,2
47,19,2
47,20,0
47,21,2
47,22,2
47,23,2
47,24,0
47,25,2
47,26,1
48,2,0
48,12,2
48,19,0
48,20,1
48,21,2
48,22,2
48,23,0
48,24,1
48,25,4
48,26,2
49,2,2
49,12,2
49,19,2
49,20,2
49,21,2
49,22,2
49,23,2
49,24,2
49,25,2
49,26,1
50,2,0
50,12,0
50,19,1
50,20,0
50,21,0
50,22,0
50,23,0
50,24,0
50,25,4
50,26,0
51,2,2
51,12,2
51,19,2
51,20,2
51,21,2
51,22,2
51,23,2
51,24,2
51,25,3
51,26,2
52,2,0
52,12,1
52,19,1
52,20,1
52,21,0
52,22,1
52,23,1
52,24,1
52,25,3
52,26,1
53,2,0
53,12,0
53,19,0
53,20,1
53,21,2
53,22,2
53,23,1
53,24,1
53,25,2
53,26,2
54,2,2
54,12,2
54,19,2
54,20,2
54,21,1
54,22,2
54,23,1
54,24,2
54,25,2
54,26,2
55,2,2
55,12,2
55,19,2
55,20,0
55,21,2
55,22,0
55,23,1
55,24,1
55,25,4
55,26,0
56,2,2
56,12,2
56,19,2
56,20,3
56,21,1
56,22,1
56,23,1
56,24,2
56,25,3
56,26,1
57,2,4
57,12,3
57,19,4
57,20,3
57,21,1
57,22,2
57,23,3
57,24,4
57,25,2
57,26,4
58,2,0
58,12,0
58,19,0
58,20,1
58,21,1
58,22,0
58,23,1
58,24,3
58,25,4
58,26,0
59,2,2
59,12,3
59,19,1
59,20,2
59,21,2
59,22,2
59,23,2
59,24,2
59,25,2
59,26,4
60,2,2
60,12,2
60,19,2
60,20,4
60,21,2
60,22,2
60,23,2
60,24,2
60,25,2
60,26,3
61,27,2
61,1,4
61,2,2
61,28,2
61,29,2
61,30,3
61,11,2
61,3,3
61,31,3
61,12,2
62,27,2
62,1,0
62,2,2
62,28,1
62,29,2
62,30,2
62,11,2
62,3,2
62,31,1
62,12,1
63,27,2
63,1,1
63,2,2
63,28,2
63,29,1
63,30,3
63,11,2
63,3,2
63,31,1
63,12,2
64,27,2
64,1,1
64,2,0
64,28,1
64,29,0
64,30,3
64,11,1
64,3,2
64,31,3
64,12,0
65,27,2
65,1,2
65,2,2
65,28,2
65,29,2
65,30,2
65,11,2
65,3,2
65,31,2
65,12,2
66,27,1
66,1,0
66,2,0
66,28,0
66,29,0
66,30,4
66,11,0
66,3,2
66,31,0
66,12,0
67,27,2
67,1,4
67,2,2
67,28,4
67,29,4
67,30,3
67,11,2
