1.0	0.0	0.0	0.0	0.0	0.0	-0.16666666666666666	1
0.0	0.006695352126371861	0.993304647873628	0.0	0.0	0.0	0.0	2
0.0	0.9934212916878745	0.0	0.00657870831212541	0.0	0.0	0.0	3
1.0	0.0	0.0	0.0	0.0	0.0	-0.16666666666666666	4
1.0	0.0	0.0	0.0	0.0	0.0	-0.16666666666666666	5
1.0	0.0	0.0	0.0	0.0	0.0	-0.16666666666666666	6
0.0	0.0	0.0	1.0	0.0	0.0	0.0	7
0.0	0.0	0.0	0.0	1.0	0.0	0.0	8
1.0	0.0	0.0	0.0	0.0	0.0	-0.16666666666666666	9
0.0	0.0	2.5778893814458096e-15	0.9999999999999974	0.0	0.0	0.0	10
0.0	0.0	0.0	0.0	0.0	1.0	0.16666666666666666	11
1.0	0.0	0.0	0.0	0.0	0.0	-0.16666666666666666	12
1.0	0.0	0.0	0.0	0.0	0.0	-0.16666666666666666	13
0.0	0.0	0.0	0.0	0.0	1.0	0.16666666666666666	14
0.0	0.0	0.0	0.0	0.0	1.0	0.16666666666666666	15
0.0	1.0	0.0	0.0	0.0	0.0	0.0	16
0.0	1.0	0.0	0.0	0.0	0.0	0.0	17
0.0	0.0	0.0	1.0	0.0	0.0	0.0	18
0.0	0.0	1.0	0.0	0.0	0.0	0.0	19
0.0	0.9764648744747758	0.0	0.023535125525224184	0.0	0.0	0.0	20
0.0	0.023535125525224184	0.06232527134006746	0.9141396031347084	0.0	0.0	0.0	21
0.0	0.0	0.0	0.0	0.0	1.0	0.16666666666666666	22
0.0	0.0	0.0	0.0	0.0	1.0	0.16666666666666666	23
0.0	0.0	0.0	1.0	0.0	0.0	0.0	24
0.0	0.0	1.0	0.0	0.0	0.0	0.0	25
0.0	0.0	0.0	0.0	0.0	1.0	0.16666666666666666	26
0.0	0.0	0.0	0.0	1.0	0.0	0.0	27
0.0	0.6602261327073415	6.432899834778047e-16	0.33977386729265785	0.0	0.0	0.0	28
0.0	0.9999999999999998	3.066158436214296e-16	0.0	0.0	0.0	-1.4095206449399712e-17	29
0.0	1.0	0.0	0.0	0.0	0.0	0.0	30
0.0	0.3174265956772096	0.6825734043227905	0.0	0.0	0.0	0.0	31
0.0	0.0	0.0	0.0	1.0	0.0	0.0	32
0.0	0.801617962925213	0.0	0.19838203707478705	0.0	0.0	0.0	33
0.0	0.9593118398609899	0.0	0.04068816013901006	0.0	0.0	0.0	34
0.0	0.9372809213511697	0.0	0.0627190786488304	0.0	0.0	0.0	35
0.3176629157606495	0.6823370842393506	0.0	0.0	0.0	0.0	-0.05294381929344158	36
0.0	0.30538801939077376	0.0	0.0	0.0	0.6946119806092262	0.11576866343487104	37
1.0	0.0	0.0	0.0	0.0	0.0	-0.16666666666666666	38
0.0	0.0	1.0	0.0	0.0	0.0	0.0	39
0.0	0.0	0.0	0.2419595873284948	0.0	0.7580404126715051	0.1263400687785842	40
0.0	0.0	1.0	0.0	0.0	0.0	0.0	41
0.0	0.0	0.0	0.0	0.0	1.0	0.16666666666666666	42
1.0	0.0	0.0	0.0	0.0	0.0	-0.16666666666666666	43
0.0	0.0	0.0	0.0	0.0	1.0	0.16666666666666666	44
0.0	0.0	0.0	1.0	0.0	0.0	0.0	45
0.0	0.0	0.9999999999999828	1.717734262091841e-14	0.0	0.0	5.185710128586275e-18	46
0.0	1.0	0.0	0.0	0.0	0.0	0.0	47
0.0	0.0	0.0	1.0	0.0	0.0	0.0	48
0.0	0.9238132632916801	0.07618673670831962	2.832557830728444e-16	0.0	0.0	5.98888941781468e-18	49
0.0	0.9451522632667945	0.013842262343828399	0.04100547438937714	0.0	0.0	-8.0953762212251e-18	50
1.0	0.0	0.0	0.0	0.0	0.0	-0.16666666666666666	51
1.0	0.0	0.0	0.0	0.0	0.0	-0.16666666666666666	52
0.0	1.0	0.0	0.0	0.0	0.0	0.0	53
0.8627318392730166	0.13726816072698333	0.0	0.0	0.0	0.0	-0.14378863987883608	54
0.0	0.0	0.0	0.0	0.0	1.0	0.16666666666666666	55
1.0	0.0	0.0	0.0	0.0	0.0	-0.16666666666666666	56
0.0	0.0	0.0	0.0	1.0	0.0	0.0	57
0.0	0.0	0.0	0.0	0.0	1.0	0.16666666666666666	58
0.0	0.04938491304044571	0.9339441684465349	0.01667091851301929	0.0	0.0	-2.8912057932946786e-18	59
0.9824630192159693	0.0	0.0	0.0	0.0	0.01753698078403061	-0.16082100640532312	60
0.0	0.0	0.0992777093763687	0.9007222906236313	0.0	0.0	0.0	61
0.0	0.0	0.0	0.0	1.0	0.0	0.0	62
0.0	0.0	0.0	0.0	1.0	0.0	0.0	63
1.0	0.0	0.0	0.0	0.0	0.0	-0.16666666666666666	64
0.0	1.0	0.0	0.0	0.0	0.0	0.0	65
0.0	1.0	0.0	0.0	0.0	0.0	0.0	66
0.0	1.0	0.0	0.0	0.0	0.0	0.0	67
1.0	0.0	0.0	0.0	0.0	0.0	-0.16666666666666666	68
0.0	1.0	0.0	0.0	0.0	0.0	0.0	69
0.9497778373789512	0.0	0.0	0.0	0.050222162621048824	0.0	-0.15829630622982518	70
0.0	0.0	0.0	0.0	0.0	1.0	0.16666666666666666	71
0.0	0.0	0.0	0.0	0.0	1.0	0.16666666666666666	72
0.0	0.0	0.0	1.0	0.0	0.0	0.0	73
