1,0
2,2
3,0
4,2
5,2
6,2
7,2
8,3
9,3
10,3
11,3
12,1
13,3
14,1
15,1
16,0
17,1
18,3
19,0
20,1
21,3
22,3
23,2
24,2
25,0
26,3
27,3
28,0
29,1
30,3
31,3
32,0
33,2
34,0
35,3
36,1
37,1
38,2
39,2
40,3
41,1
42,3
43,1
44,1
45,3
46,3
47,3
48,4
49,2
50,3
51,2
52,3
53,3
54,2
55,3
56,1
57,2
58,2
59,0
60,1
61,3
62,2
63,2
64,2
65,1
66,1
67,4
68,3
69,3
70,2
71,1
72,0
73,0
74,3
75,0
76,2
77,3
78,3
79,2
80,2
81,2
82,1
83,0
84,3
85,0
86,0
87,0
88,2
89,0
90,3
91,0
92,2
93,1
94,2
95,3
96,3
97,0
98,0
99,1
100,3
101,1
102,2
103,1
104,3
105,0
106,3
107,1
108,2
109,3
110,2
111,3
112,0
113,4
114,1
115,1
116,0
117,0
118,0
119,2
120,2
121,1
122,1
123,0
124,0
125,3
126,2
127,1
128,2
129,0
130,1
131,0
132,3
133,3
134,3
135,1
136,2
137,3
138,2
139,1
140,3
141,1
142,0
143,3
144,0
145,2
146,2
147,2
148,4
149,3
150,3
151,1
152,2
153,3
154,1
155,3
156,3
157,2
158,2
159,2
160,3
161,1
162,1
163,3
164,0
165,1
166,3
167,0
168,0
169,3
170,3
171,3
172,3
173,1
174,2
175,3
176,2
177,3
178,1
179,2
180,0
181,3
182,1
183,4
184,1
185,1
186,3
187,2
188,3
189,0
190,2
191,3
192,3
193,0
194,3
195,2
196,3
197,2
198,0
199,2
200,2
201,1
202,1
203,3
204,1
205,3
206,3
207,4
208,3
209,2
210,3
211,2
212,1
213,0
214,1
215,3
216,0
217,2
218,1
219,0
220,2
221,3
222,1
223,0
224,3
225,1
226,3
227,3
228,1
229,1
230,4
231,2
232,2
233,1
234,1
235,2
236,0
237,0
238,3
239,2
240,1
241,0
242,2
243,1
244,2
245,0
246,0
247,2
248,0
249,1
250,2
251,1
252,3
253,0
254,1
255,3
256,2
257,3
258,2
259,0
260,1
261,0
262,0
263,3
264,3
265,2
266,2
267,1
268,1
269,1
270,0
271,3
272,0
273,1
274,1
275,4
276,3
277,1
278,3
279,0
280,1
281,2
282,3
283,1
284,2
285,0
286,3
287,0
288,2
289,1
290,2
291,3
292,4
293,2
294,3
295,3
296,1
297,3
298,3
299,1
300,3
