1	0.0024625424011611155
2	0.0018089448481121567
3	8.433139966456278e-18
4	0.005520276927806262
5	0.0022489445549801024
6	0.005901082843640351
7	0.004337384512326077
8	0.0034318385003339093
9	0.0008762375329834943
10	0.002014803219203895
11	0.002915979552446015
12	0.003889645663803174
13	0.0007675029357893439
14	0.0023524038362510904
15	0.0036454362615218356
16	0.0004078957150171524
17	0.003154491013185835
18	0.005901082843640351
19	0.003154491013185835
20	0.0011430508324427836
21	0.0021514005478166526
22	0.0013083304645587423
23	0.002642345956695158
24	0.00826685575442679
25	0.0021514005478166526
26	0.003154491013185835
27	0.007083972008152749
28	0.0016604550887685927
29	0.0010660502909021056
30	0.0037631763673548722
31	0.0005134895518393883
32	0.005520276927806262
33	0.00826685575442679
34	0.0024625424011611155
35	0.00026082865552847965
36	0.006392026647098569
37	0.001367183047482126
38	0.0275050921897214
39	0.0027067519145872404
40	0.0027736842304241956
41	0.0019294576555914792
42	0.003154491013185835
43	0.002104642676224453
44	0.004174732535995469
45	0.0037631763673548722
46	0.0275050921897214
47	0.004517187907317717
48	0.004946069402069124
49	0.00520913567649525
50	0.0036454362615218356
51	0.004946069402069124
52	0.004026242899795275
53	0.0023524038362510904
54	0.004174732535995469
55	0.0023524038362510904
56	0.0022998902934776096
57	0.005901082843640351
58	0.0007887026603281491
59	0.005520276927806262
60	0.006392026647098569
61	0.0024625424011611155
62	0.0037631763673548722
63	0.003889645663803174
64	0.0275050921897214
65	0.004946069402069124
66	0.004026242899795275
67	0.005520276927806262
68	0.0275050921897214
69	0.006392026647098569
70	0.005901082843640351
71	0.0275050921897214
72	0.004946069402069124
73	0.004174732535995469
74	0.00826685575442679
75	0.007083972008152749
76	0.005520276927806262
77	0.00826685575442679
78	0.006392026647098569
79	0.00826685575442679
80	0.0275050921897214
81	0.006392026647098569
82	0.0275050921897214
83	0.00826685575442679
84	0.005901082843640351
85	0.005520276927806262
86	0.0275050921897214
87	0.0275050921897214
88	0.00826685575442679
89	0.0275050921897214
90	0.00826685575442679
91	0.007083972008152749
92	0.0275050921897214
93	0.00826685575442679
94	0.007083972008152749
95	0.0275050921897214
96	0.0275050921897214
97	0.0275050921897214
98	0.0275050921897214
99	0.005520276927806262
100	0.0275050921897214
101	0.00826685575442679
102	0.0275050921897214
103	0.0275050921897214
104	0.0275050921897214
105	0.0275050921897214
106	0.0275050921897214
107	0.007083972008152749
108	0.0275050921897214
109	0.0275050921897214
