0.8567476968714329	0.143252303128567	-0.356747696871433	1
1.0	0.0	-0.5	2
1.0	0.0	-0.5	3
0.8567476968714329	0.143252303128567	-0.356747696871433	4
0.8567476968714329	0.143252303128567	-0.356747696871433	5
0.8567476968714329	0.143252303128567	-0.356747696871433	6
0.8567476968714329	0.143252303128567	-0.356747696871433	7
0.0	1.0	0.5	8
1.0	0.0	-0.5	9
0.8567476968714329	0.143252303128567	-0.356747696871433	10
0.8567476968714329	0.143252303128567	-0.356747696871433	11
1.0	0.0	-0.5	12
0.8567476968714329	0.143252303128567	-0.356747696871433	13
1.0	0.0	-0.5	14
1.0	0.0	-0.5	15
1.0	0.0	-0.5	16
0.9999999999999997	2.4785899175769617e-16	-0.4999999999999997	17
1.0	0.0	-0.5	18
0.9999999999999997	2.4785899175769617e-16	-0.4999999999999997	19
0.9999999999999997	2.4785899175769617e-16	-0.4999999999999997	20
0.19156015052229922	0.8084398494777009	0.3084398494777008	21
0.19156015052229922	0.8084398494777009	0.3084398494777008	22
0.9999999999999997	2.4785899175769617e-16	-0.4999999999999997	23
1.0	0.0	-0.5	24
0.9999999999999997	2.4785899175769617e-16	-0.4999999999999997	25
0.9999999999999997	2.4785899175769617e-16	-0.4999999999999997	26
1.0	0.0	-0.5	27
1.0	0.0	-0.5	28
1.0	0.0	-0.5	29
0.19156015052229894	0.808439849477701	0.30843984947770103	30
1.0	0.0	-0.5	31
0.0	1.0	0.5	32
0.0	1.0	0.5	33
0.0	1.0	0.5	34
0.5650428504665347	0.4349571495334653	-0.06504285046653469	35
0.5650428504665347	0.4349571495334653	-0.06504285046653469	36
0.3526144670244071	0.6473855329755929	0.1473855329755929	37
0.3526144670244071	0.6473855329755929	0.1473855329755929	38
0.3526144670244071	0.6473855329755929	0.1473855329755929	39
1.0	0.0	-0.5	40
0.21242838344212758	0.7875716165578724	0.28757161655787244	41
0.5650428504665347	0.4349571495334653	-0.06504285046653469	42
0.3526144670244071	0.6473855329755929	0.1473855329755929	43
0.3526144670244071	0.6473855329755929	0.1473855329755929	44
0.5650428504665347	0.4349571495334653	-0.06504285046653469	45
0.5650428504665347	0.4349571495334653	-0.06504285046653469	46
0.3526144670244071	0.6473855329755929	0.1473855329755929	47
0.5650428504665347	0.4349571495334653	-0.06504285046653469	48
0.5650428504665347	0.4349571495334653	-0.06504285046653469	49
1.0	0.0	-0.5	50
1.0	0.0	-0.5	51
0.9999999999999987	1.2655686409978864e-15	-0.4999999999999987	52
1.0	0.0	-0.5	53
