1,0
2,1
3,1
4,2
5,2
6,0
7,1
8,2
9,2
10,3
11,2
12,3
13,3
14,1
15,3
16,1
17,3
18,1
19,0
20,0
21,3
22,2
23,1
24,3
25,3
26,2
27,3
28,3
29,0
30,0
31,2
32,3
33,2
34,2
35,1
36,1
37,4
38,2
39,1
40,3
41,2
42,3
43,2
44,3
45,1
46,1
47,3
48,0
49,3
50,2
51,3
52,2
53,0
54,2
55,2
56,3
57,0
58,2
59,2
60,0
61,3
62,0
63,0
64,3
65,2
66,2
67,1
68,1
69,1
70,3
71,3
72,0
73,2
74,1
75,3
76,1
77,4
78,0
79,1
80,4
81,0
82,3
83,3
84,3
85,2
86,3
87,1
88,3
89,3
90,1
91,2
92,2
93,3
94,3
95,3
96,3
97,2
98,3
99,1
100,3
101,1
102,1
103,0
104,2
105,2
106,1
107,1
108,2
109,3
110,0
111,1
112,2
113,2
114,0
115,2
116,0
117,0
118,2
119,2
120,1
121,3
122,2
123,3
124,2
125,3
126,1
127,3
128,3
129,4
130,3
131,3
132,2
133,2
134,3
135,3
136,1
137,3
138,3
139,3
140,1
141,2
142,1
143,1
144,3
145,1
146,2
147,0
148,2
149,0
150,3
151,3
152,3
153,0
154,2
155,3
156,0
157,1
158,1
159,2
160,0
161,2
162,1
163,3
164,0
165,2
166,3
167,0
168,2
169,0
170,3
171,0
172,3
173,2
174,1
175,3
176,0
177,3
178,0
179,0
180,3
181,3
182,1
183,3
184,2
185,0
186,3
187,2
188,3
189,3
190,3
191,3
192,1
193,4
194,2
195,0
196,2
197,1
198,0
199,1
200,1
201,1
202,2
203,3
204,2
205,1
206,1
207,3
208,0
209,0
210,1
211,3
212,1
213,1
214,2
215,0
216,0
217,2
218,2
219,1
220,2
221,2
222,2
223,4
224,1
225,1
226,3
227,2
228,2
229,3
230,2
231,1
232,1
233,1
234,2
235,3
236,1
237,3
238,3
239,4
240,3
241,2
242,2
243,1
244,3
245,0
246,2
247,3
248,3
249,3
250,0
251,0
252,3
253,1
254,3
255,1
256,1
257,3
258,1
259,4
260,2
261,3
262,0
263,0
264,1
265,2
266,1
267,3
268,0
269,0
270,0
271,3
272,0
273,2
274,4
275,1
276,0
277,0
278,1
279,0
280,3
281,3
282,2
283,1
284,1
285,0
286,1
287,0
288,0
289,0
290,3
291,2
292,0
293,0
294,1
295,3
296,3
297,1
298,1
299,3
300,2
